year,month,state,count,original_state_code
91,10,MD,3081,24
91,10,ME,6672,23
91,10,MI,4489,26
91,10,MN,578,27
91,10,MO,869,29
91,10,MS,1295,28
91,10,MT,676,30
91,10,NC,2453,37
91,10,ND,2091,38
91,10,NE,5751,31
91,10,NH,13783,33
91,10,NJ,4961,34
91,10,NM,558,35
91,10,NV,965,32
91,10,NY,8406,36
91,10,OH,10399,39
91,10,OK,783,40
91,10,OR,2333,41
91,10,PA,578,42
91,10,RI,10432,44
91,10,SC,870,45
91,10,SD,398,46
91,10,TN,4061,47
91,10,TX,3109,48
91,10,UT,1659,49
91,10,VA,252,51
91,10,VT,3705,50
91,11,3,2464,3
91,11,7,2333,7
91,11,43,4270,43
91,11,AK,165,2
91,11,AL,3430,1
91,11,AR,17906,5
91,11,AZ,2098,4
91,11,CA,1907,6
91,11,CO,475,8
91,11,CT,772,9
91,11,DC,4555,11
91,11,DE,11680,10
91,11,FL,624,12
91,11,GA,585,13
91,11,GU,8490,14
91,11,HI,4260,15
91,11,IA,3626,19
91,11,ID,2291,16
91,11,IL,1807,17
91,11,IN,2966,18
91,11,KS,901,20
91,11,KY,3138,21
91,11,LA,4407,22
91,11,MA,2298,25
91,11,MD,3043,24
91,11,ME,6621,23
91,11,MI,4540,26
91,11,MN,528,27
91,11,MO,866,29
91,11,MS,1268,28
91,11,MT,670,30
91,11,NC,2414,37
91,11,ND,2122,38
91,11,NE,5731,31
91,11,NH,13787,33
91,11,NJ,5043,34
91,11,NM,536,35
91,11,NV,901,32
91,11,NY,8607,36
91,11,OH,10313,39
91,11,OK,790,40
91,11,OR,2490,41
91,11,PA,641,42
91,11,RI,11188,44
91,11,SC,842,45
91,11,SD,353,46
91,11,TN,4177,47
91,11,TX,3154,48
91,11,UT,1660,49
91,11,VA,249,51
91,11,VT,3585,50
91,12,3,2803,3
91,12,7,2640,7
91,12,43,4735,43
91,12,AK,189,2
91,12,AL,3897,1
91,12,AR,21110,5
91,12,AZ,2335,4
91,12,CA,2110,6
91,12,CO,563,8
91,12,CT,791,9
91,12,DC,4995,11
91,12,DE,12684,10
91,12,FL,599,12
91,12,GA,707,13
91,12,GU,9755,14
91,12,HI,4953,15
91,12,IA,3423,19
91,12,ID,2588,16
91,12,IL,1975,17
91,12,IN,3546,18
91,12,KS,973,20
91,12,KY,3566,21
91,12,LA,4979,22
91,12,MA,2203,25
91,12,MD,3354,24
91,12,ME,7465,23
91,12,MI,5121,26
91,12,MN,621,27
91,12,MO,1036,29
91,12,MS,1489,28
91,12,MT,776,30
91,12,NC,2663,37
91,12,ND,2296,38
91,12,NE,6346,31
91,12,NH,15461,33
91,12,NJ,5606,34
91,12,NM,574,35
91,12,NV,1079,32
91,12,NY,9808,36
91,12,OH,11606,39
91,12,OK,863,40
91,12,OR,2749,41
91,12,PA,636,42
91,12,RI,11908,44
91,12,SC,891,45
91,12,SD,420,46
91,12,TN,4617,47
91,12,TX,3219,48
91,12,UT,2062,49
91,12,VA,275,51
91,12,VT,3999,50
92,1,3,3065,3
92,1,7,2916,7
92,1,43,4627,43
92,1,AK,167,2
92,1,AL,3683,1
92,1,AR,22035,5
92,1,AZ,2410,4
92,1,CA,2175,6
92,1,CO,601,8
92,1,CT,732,9
92,1,DC,4997,11
92,1,DE,13542,10
92,1,FL,614,12
92,1,GA,687,13
92,1,GU,9484,14
92,1,HI,4938,15
92,1,IA,3492,19
92,1,ID,2461,16
92,1,IL,2044,17
92,1,IN,3215,18
92,1,KS,1160,20
92,1,KY,3847,21
92,1,LA,5539,22
92,1,MA,2304,25
92,1,MD,3166,24
92,1,ME,7482,23
92,1,MI,4962,26
92,1,MN,650,27
92,1,MO,1086,29
92,1,MS,1399,28
92,1,MT,846,30
92,1,NC,2784,37
92,1,ND,2449,38
92,1,NE,6885,31
92,1,NH,16093,33
92,1,NJ,5754,34
92,1,NM,555,35
92,1,NV,1098,32
92,1,NY,9306,36
92,1,OH,12172,39
92,1,OK,912,40
92,1,OR,2707,41
92,1,PA,630,42
92,1,RI,12171,44
92,1,SC,955,45
92,1,SD,459,46
92,1,TN,4719,47
92,1,TX,3354,48
92,1,UT,2035,49
92,1,VA,278,51
92,1,VT,4093,50
92,2,3,2684,3
92,2,7,2314,7
92,2,43,4106,43
92,2,AK,173,2
92,2,AL,3305,1
92,2,AR,18009,5
92,2,AZ,2082,4
92,2,CA,1819,6
92,2,CO,479,8
92,2,CT,719,9
92,2,DC,4278,11
92,2,DE,12223,10
92,2,FL,605,12
92,2,GA,592,13
92,2,GU,8164,14
92,2,HI,4075,15
92,2,IA,3169,19
92,2,ID,2024,16
92,2,IL,1768,17
92,2,IN,2881,18
92,2,KS,837,20
92,2,KY,3130,21
92,2,LA,4686,22
92,2,MA,1980,25
92,2,MD,2859,24
92,2,ME,6205,23
92,2,MI,4415,26
92,2,MN,569,27
92,2,MO,899,29
92,2,MS,1172,28
92,2,MT,674,30
92,2,NC,2410,37
92,2,ND,2016,38
92,2,NE,5633,31
92,2,NH,13532,33
92,2,NJ,4986,34
92,2,NM,478,35
92,2,NV,905,32
92,2,NY,8094,36
92,2,OH,10328,39
92,2,OK,710,40
92,2,OR,2477,41
92,2,PA,545,42
92,2,RI,10793,44
92,2,SC,767,45
92,2,SD,428,46
92,2,TN,4103,47
92,2,TX,3069,48
92,2,UT,1682,49
92,2,VA,259,51
92,2,VT,3394,50
92,3,3,2885,3
92,3,7,2463,7
92,3,43,4157,43
92,3,AK,162,2
92,3,AL,3446,1
92,3,AR,18272,5
92,3,AZ,2137,4
92,3,CA,2038,6
92,3,CO,536,8
92,3,CT,722,9
92,3,DC,4648,11
92,3,DE,12708,10
92,3,FL,655,12
92,3,GA,588,13
92,3,GU,8351,14
92,3,HI,4311,15
92,3,IA,3367,19
92,3,ID,2232,16
92,3,IL,1786,17
92,3,IN,2966,18
92,3,KS,961,20
92,3,KY,3275,21
92,3,LA,4660,22
92,3,MA,2144,25
92,3,MD,2977,24
92,3,ME,6593,23
92,3,MI,4384,26
92,3,MN,591,27
92,3,MO,887,29
92,3,MS,1243,28
92,3,MT,659,30
92,3,NC,2625,37
92,3,ND,2158,38
92,3,NE,5745,31
92,3,NH,13910,33
92,3,NJ,5200,34
92,3,NM,480,35
92,3,NV,942,32
92,3,NY,8489,36
92,3,OH,10822,39
92,3,OK,826,40
92,3,OR,2629,41
92,3,PA,638,42
92,3,RI,11078,44
92,3,SC,828,45
92,3,SD,403,46
92,3,TN,4039,47
92,3,TX,3248,48
92,3,UT,1657,49
92,3,VA,257,51
92,3,VT,3562,50
92,4,3,2557,3
92,4,7,2314,7
92,4,43,4030,43
92,4,AK,164,2
92,4,AL,3142,1
92,4,AR,17474,5
92,4,AZ,2023,4
92,4,CA,1865,6
92,4,CO,493,8
92,4,CT,684,9
92,4,DC,4391,11
92,4,DE,11677,10
92,4,FL,578,12
92,4,GA,649,13
92,4,GU,8203,14
92,4,HI,4118,15
92,4,IA,3108,19
92,4,ID,2049,16
92,4,IL,1764,17
92,4,IN,2878,18
92,4,KS,923,20
92,4,KY,3001,21
92,4,LA,4395,22
92,4,MA,1963,25
92,4,MD,2834,24
92,4,ME,6286,23
92,4,MI,4321,26
92,4,MN,568,27
92,4,MO,909,29
92,4,MS,1263,28
92,4,MT,618,30
92,4,NC,2315,37
92,4,ND,2055,38
92,4,NE,5574,31
92,4,NH,13148,33
92,4,NJ,4934,34
92,4,NM,503,35
92,4,NV,874,32
92,4,NY,8047,36
92,4,OH,10233,39
92,4,OK,789,40
92,4,OR,2482,41
92,4,PA,578,42
92,4,RI,10580,44
92,4,SC,794,45
92,4,SD,371,46
92,4,TN,3979,47
92,4,TX,3210,48
92,4,UT,1638,49
92,4,VA,261,51
92,4,VT,3312,50
92,5,3,2474,3
92,5,7,2306,7
92,5,43,4095,43
92,5,AK,202,2
92,5,AL,3236,1
92,5,AR,17281,5
92,5,AZ,2024,4
92,5,CA,1862,6
92,5,CO,484,8
92,5,CT,719,9
92,5,DC,4387,11
92,5,DE,11646,10
92,5,FL,572,12
92,5,GA,672,13
92,5,GU,8149,14
92,5,HI,4224,15
92,5,IA,3187,19
92,5,ID,2209,16
92,5,IL,1769,17
92,5,IN,2762,18
92,5,KS,870,20
92,5,KY,3065,21
92,5,LA,4536,22
92,5,MA,2106,25
92,5,MD,2949,24
92,5,ME,6427,23
92,5,MI,4273,26
92,5,MN,621,27
92,5,MO,864,29
92,5,MS,1231,28
92,5,MT,688,30
92,5,NC,2441,37
92,5,ND,2254,38
92,5,NE,5673,31
92,5,NH,13462,33
92,5,NJ,4822,34
92,5,NM,522,35
92,5,NV,902,32
92,5,NY,8238,36
92,5,OH,10313,39
92,5,OK,799,40
92,5,OR,2336,41
92,5,PA,506,42
92,5,RI,10683,44
92,5,SC,820,45
92,5,SD,408,46
92,5,TN,3979,47
92,5,TX,3226,48
92,5,UT,1695,49
92,5,VA,258,51
92,5,VT,3505,50
92,6,3,2412,3
92,6,7,2227,7
92,6,43,3846,43
92,6,AK,186,2
92,6,AL,3109,1
92,6,AR,16918,5
92,6,AZ,2009,4
92,6,CA,1770,6
92,6,CO,451,8
92,6,CT,705,9
92,6,DC,4203,11
92,6,DE,10739,10
92,6,FL,550,12
92,6,GA,639,13
92,6,GU,7720,14
92,6,HI,3987,15
92,6,IA,3058,19
92,6,ID,2099,16
92,6,IL,1697,17
92,6,IN,2654,18
92,6,KS,855,20
92,6,KY,2878,21
92,6,LA,4247,22
92,6,MA,1895,25
92,6,MD,2769,24
92,6,ME,6114,23
92,6,MI,4097,26
92,6,MN,564,27
92,6,MO,815,29
92,6,MS,1213,28
92,6,MT,683,30
92,6,NC,2418,37
92,6,ND,2169,38
92,6,NE,5397,31
92,6,NH,13152,33
92,6,NJ,4704,34
92,6,NM,469,35
92,6,NV,872,32
92,6,NY,7684,36
92,6,OH,9618,39
92,6,OK,756,40
92,6,OR,2266,41
92,6,PA,525,42
92,6,RI,10602,44
92,6,SC,809,45
92,6,SD,371,46
92,6,TN,3798,47
92,6,TX,3004,48
92,6,UT,1531,49
92,6,VA,248,51
92,6,VT,3288,50
92,7,3,2478,3
92,7,7,2154,7
92,7,43,4162,43
92,7,AK,207,2
92,7,AL,3002,1
92,7,AR,17377,5
92,7,AZ,1992,4
92,7,CA,1802,6
92,7,CO,510,8
92,7,CT,788,9
92,7,DC,4221,11
92,7,DE,11274,10
92,7,FL,576,12
92,7,GA,577,13
92,7,GU,7869,14
92,7,HI,3991,15
92,7,IA,3044,19
92,7,ID,2031,16
92,7,IL,1662,17
92,7,IN,2703,18
92,7,KS,873,20
92,7,KY,3122,21
92,7,LA,4240,22
92,7,MA,1969,25
92,7,MD,2764,24
92,7,ME,6170,23
92,7,MI,4200,26
92,7,MN,540,27
92,7,MO,889,29
92,7,MS,1111,28
92,7,MT,663,30
92,7,NC,2328,37
92,7,ND,2080,38
92,7,NE,5539,31
92,7,NH,13214,33
92,7,NJ,4814,34
92,7,NM,538,35
92,7,NV,884,32
92,7,NY,7789,36
92,7,OH,9837,39
92,7,OK,754,40
92,7,OR,2435,41
92,7,PA,562,42
92,7,RI,10445,44
92,7,SC,822,45
92,7,SD,377,46
92,7,TN,3960,47
92,7,TX,3041,48
92,7,UT,1585,49
92,7,VA,265,51
92,7,VT,3319,50
92,8,3,2496,3
92,8,7,2237,7
92,8,43,3970,43
92,8,AK,223,2
92,8,AL,3057,1
92,8,AR,17343,5
92,8,AZ,1935,4
92,8,CA,1850,6
92,8,CO,470,8
92,8,CT,775,9
92,8,DC,4242,11
92,8,DE,10794,10
92,8,FL,574,12
92,8,GA,636,13
92,8,GU,7909,14
92,8,HI,4093,15
92,8,IA,2975,19
92,8,ID,2080,16
92,8,IL,1693,17
92,8,IN,2762,18
92,8,KS,897,20
92,8,KY,3130,21
92,8,LA,4180,22
92,8,MA,1904,25
92,8,MD,2701,24
92,8,ME,6377,23
92,8,MI,4268,26
92,8,MN,573,27
92,8,MO,876,29
92,8,MS,1149,28
92,8,MT,711,30
92,8,NC,2300,37
92,8,ND,2088,38
92,8,NE,5403,31
92,8,NH,13149,33
92,8,NJ,4753,34
92,8,NM,510,35
92,8,NV,871,32
92,8,NY,7759,36
92,8,OH,9827,39
92,8,OK,764,40
92,8,OR,2490,41
92,8,PA,594,42
92,8,RI,10427,44
92,8,SC,875,45
92,8,SD,382,46
92,8,TN,3831,47
92,8,TX,3050,48
92,8,UT,1527,49
92,8,VA,257,51
92,8,VT,3527,50
92,9,3,2387,3
92,9,7,2122,7
92,9,43,3879,43
92,9,AK,215,2
92,9,AL,3003,1
92,9,AR,16745,5
92,9,AZ,1867,4
92,9,CA,1849,6
92,9,CO,461,8
92,9,CT,712,9
92,9,DC,4277,11
92,9,DE,10884,10
92,9,FL,641,12
92,9,GA,645,13
92,9,GU,7982,14
92,9,HI,3903,15
92,9,IA,2942,19
92,9,ID,2111,16
92,9,IL,1689,17
92,9,IN,2747,18
92,9,KS,912,20
92,9,KY,2921,21
92,9,LA,4169,22
92,9,MA,1855,25
92,9,MD,2828,24
92,9,ME,6083,23
92,9,MI,3948,26
92,9,MN,595,27
92,9,MO,860,29
92,9,MS,1201,28
92,9,MT,673,30
92,9,NC,2296,37
92,9,ND,2026,38
92,9,NE,5318,31
92,9,NH,12744,33
92,9,NJ,4579,34
92,9,NM,524,35
92,9,NV,893,32
92,9,NY,7877,36
92,9,OH,9468,39
92,9,OK,760,40
92,9,OR,2236,41
92,9,PA,528,42
92,9,RI,10017,44
92,9,SC,766,45
92,9,SD,364,46
92,9,TN,3762,47
92,9,TX,2978,48
92,9,UT,1497,49
92,9,VA,274,51
92,9,VT,3249,50
92,10,3,2511,3
92,10,7,2388,7
92,10,43,4156,43
92,10,AK,197,2
92,10,AL,3244,1
92,10,AR,17179,5
92,10,AZ,2117,4
92,10,CA,1934,6
92,10,CO,515,8
92,10,CT,728,9
92,10,DC,4520,11
92,10,DE,11224,10
92,10,FL,583,12
92,10,GA,667,13
92,10,GU,8443,14
92,10,HI,4257,15
92,10,IA,3167,19
92,10,ID,2203,16
92,10,IL,1780,17
92,10,IN,2969,18
92,10,KS,866,20
92,10,KY,3245,21
92,10,LA,4611,22
92,10,MA,2059,25
92,10,MD,3086,24
92,10,ME,6711,23
92,10,MI,4497,26
92,10,MN,562,27
92,10,MO,916,29
92,10,MS,1286,28
92,10,MT,729,30
92,10,NC,2372,37
92,10,ND,2135,38
92,10,NE,5939,31
92,10,NH,13957,33
92,10,NJ,5077,34
92,10,NM,552,35
92,10,NV,959,32
92,10,NY,8358,36
92,10,OH,10439,39
92,10,OK,829,40
92,10,OR,2551,41
92,10,PA,560,42
92,10,RI,10843,44
92,10,SC,939,45
92,10,SD,396,46
92,10,TN,4143,47
92,10,TX,3208,48
92,10,UT,1600,49
92,10,VA,264,51
92,10,VT,3578,50
92,11,3,2740,3
92,11,7,2412,7
92,11,43,4080,43
92,11,AK,203,2
92,11,AL,3297,1
92,11,AR,17738,5
92,11,AZ,1986,4
92,11,CA,1902,6
92,11,CO,496,8
92,11,CT,720,9
92,11,DC,4417,11
92,11,DE,11315,10
92,11,FL,609,12
92,11,GA,624,13
92,11,GU,8210,14
92,11,HI,4256,15
92,11,IA,3119,19
92,11,ID,2192,16
92,11,IL,1820,17
92,11,IN,2786,18
92,11,KS,915,20
92,11,KY,3198,21
92,11,LA,4446,22
92,11,MA,2055,25
92,11,MD,3026,24
92,11,ME,6411,23
92,11,MI,4301,26
92,11,MN,594,27
92,11,MO,939,29
92,11,MS,1317,28
92,11,MT,711,30
92,11,NC,2448,37
92,11,ND,2152,38
92,11,NE,5712,31
92,11,NH,13645,33
92,11,NJ,4942,34
92,11,NM,502,35
92,11,NV,945,32
92,11,NY,8185,36
92,11,OH,10322,39
92,11,OK,798,40
92,11,OR,2395,41
92,11,PA,564,42
92,11,RI,10769,44
92,11,SC,825,45
92,11,SD,379,46
92,11,TN,4040,47
92,11,TX,3136,48
92,11,UT,1579,49
92,11,VA,238,51
92,11,VT,3562,50
92,12,3,3139,3
92,12,7,2543,7
92,12,43,4569,43
92,12,AK,209,2
92,12,AL,3544,1
92,12,AR,20007,5
92,12,AZ,2314,4
92,12,CA,2022,6
92,12,CO,564,8
92,12,CT,751,9
92,12,DC,4971,11
92,12,DE,12661,10
92,12,FL,619,12
92,12,GA,693,13
92,12,GU,8848,14
92,12,HI,4453,15
92,12,IA,3340,19
92,12,ID,2487,16
92,12,IL,1992,17
92,12,IN,3178,18
92,12,KS,1036,20
92,12,KY,3491,21
92,12,LA,4937,22
92,12,MA,2185,25
92,12,MD,3230,24
92,12,ME,7036,23
92,12,MI,4847,26
92,12,MN,640,27
92,12,MO,1031,29
92,12,MS,1329,28
92,12,MT,809,30
92,12,NC,2786,37
92,12,ND,2452,38
92,12,NE,6363,31
92,12,NH,15172,33
92,12,NJ,5505,34
92,12,NM,547,35
92,12,NV,1040,32
92,12,NY,8925,36
92,12,OH,11141,39
92,12,OK,897,40
92,12,OR,2782,41
92,12,PA,611,42
92,12,RI,12078,44
92,12,SC,914,45
92,12,SD,465,46
92,12,TN,4454,47
92,12,TX,3518,48
92,12,UT,1751,49
92,12,VA,277,51
92,12,VT,3917,50
93,1,3,3093,3
93,1,7,2604,7
93,1,43,4534,43
93,1,AK,185,2
93,1,AL,3507,1
93,1,AR,20501,5
93,1,AZ,2299,4
93,1,CA,2115,6
93,1,CO,553,8
93,1,CT,755,9
93,1,DC,4867,11
93,1,DE,13094,10
93,1,FL,676,12
93,1,GA,677,13
93,1,GU,9054,14
93,1,HI,4538,15
93,1,IA,3533,19
93,1,ID,2508,16
93,1,IL,2066,17
93,1,IN,3096,18
93,1,KS,1039,20
93,1,KY,3309,21
93,1,LA,4899,22
93,1,MA,2241,25
93,1,MD,3193,24
93,1,ME,7056,23
93,1,MI,5117,26
93,1,MN,603,27
93,1,MO,1048,29
93,1,MS,1318,28
93,1,MT,753,30
93,1,NC,2843,37
93,1,ND,2648,38
93,1,NE,6353,31
93,1,NH,15090,33
93,1,NJ,5435,34
93,1,NM,535,35
93,1,NV,1027,32
93,1,NY,8753,36
93,1,OH,11107,39
93,1,OK,836,40
93,1,OR,2663,41
93,1,PA,608,42
93,1,RI,12378,44
93,1,SC,898,45
93,1,SD,448,46
93,1,TN,4462,47
93,1,TX,3873,48
93,1,UT,1768,49
93,1,VA,273,51
93,1,VT,3974,50
93,2,3,2831,3
93,2,7,2401,7
93,2,43,4382,43
93,2,AK,157,2
93,2,AL,3503,1
93,2,AR,18131,5
93,2,AZ,2368,4
93,2,CA,1964,6
93,2,CO,471,8
93,2,CT,762,9
93,2,DC,4757,11
93,2,DE,12479,10
93,2,FL,671,12
93,2,GA,610,13
93,2,GU,8296,14
93,2,HI,4336,15
93,2,IA,3353,19
93,2,ID,2228,16
93,2,IL,2013,17
93,2,IN,3034,18
93,2,KS,899,20
93,2,KY,3224,21
93,2,LA,4895,22
93,2,MA,2247,25
93,2,MD,2850,24
93,2,ME,6523,23
93,2,MI,4560,26
93,2,MN,614,27
93,2,MO,942,29
93,2,MS,1216,28
93,2,MT,738,30
93,2,NC,2672,37
93,2,ND,2132,38
93,2,NE,6055,31
93,2,NH,15046,33
93,2,NJ,5166,34
93,2,NM,489,35
93,2,NV,925,32
93,2,NY,8479,36
93,2,OH,10351,39
93,2,OK,820,40
93,2,OR,2581,41
93,2,PA,542,42
93,2,RI,11123,44
93,2,SC,890,45
93,2,SD,391,46
93,2,TN,4089,47
93,2,TX,3378,48
93,2,UT,1640,49
93,2,VA,290,51
93,2,VT,3504,50
93,3,3,3123,3
93,3,7,2855,7
93,3,43,4888,43
93,3,AK,186,2
93,3,AL,4034,1
93,3,AR,19506,5
93,3,AZ,2491,4
93,3,CA,2213,6
93,3,CO,610,8
93,3,CT,840,9
93,3,DC,5602,11
93,3,DE,14318,10
93,3,FL,712,12
93,3,GA,719,13
93,3,GU,9707,14
93,3,HI,4880,15
93,3,IA,3557,19
93,3,ID,2542,16
93,3,IL,2138,17
93,3,IN,3449,18
93,3,KS,1155,20
93,3,KY,4044,21
93,3,LA,5762,22
93,3,MA,2405,25
93,3,MD,3250,24
93,3,ME,7335,23
93,3,MI,4939,26
93,3,MN,703,27
93,3,MO,1072,29
93,3,MS,1312,28
93,3,MT,883,30
93,3,NC,2834,37
93,3,ND,2418,38
93,3,NE,7093,31
93,3,NH,16148,33
93,3,NJ,6537,34
93,3,NM,558,35
93,3,NV,1044,32
93,3,NY,9095,36
93,3,OH,12466,39
93,3,OK,1105,40
93,3,OR,3081,41
93,3,PA,646,42
93,3,RI,12009,44
93,3,SC,902,45
93,3,SD,473,46
93,3,TN,5013,47
93,3,TX,3756,48
93,3,UT,1892,49
93,3,VA,273,51
93,3,VT,3995,50
93,4,3,3070,3
93,4,7,2344,7
93,4,43,4392,43
93,4,AK,219,2
93,4,AL,3392,1
93,4,AR,18153,5
93,4,AZ,2179,4
93,4,CA,2060,6
93,4,CO,552,8
93,4,CT,727,9
93,4,DC,4667,11
93,4,DE,12957,10
93,4,FL,576,12
93,4,GA,681,13
93,4,GU,8766,14
93,4,HI,4400,15
93,4,IA,3414,19
93,4,ID,2399,16
93,4,IL,1865,17
93,4,IN,2980,18
93,4,KS,953,20
93,4,KY,3341,21
93,4,LA,4637,22
93,4,MA,2066,25
93,4,MD,3162,24
93,4,ME,6972,23
93,4,MI,4592,26
93,4,MN,641,27
93,4,MO,1057,29
93,4,MS,1327,28
93,4,MT,740,30
93,4,NC,2535,37
93,4,ND,2189,38
93,4,NE,5891,31
93,4,NH,13908,33
93,4,NJ,5335,34
93,4,NM,525,35
93,4,NV,1135,32
93,4,NY,8329,36
93,4,OH,10711,39
93,4,OK,824,40
93,4,OR,2607,41
93,4,PA,541,42
93,4,RI,11403,44
93,4,SC,903,45
93,4,SD,454,46
93,4,TN,4173,47
93,4,TX,3500,48
93,4,UT,1713,49
93,4,VA,261,51
93,4,VT,3767,50
93,5,3,2918,3
93,5,7,2374,7
93,5,43,4254,43
93,5,AK,231,2
93,5,AL,3258,1
93,5,AR,18109,5
93,5,AZ,2114,4
93,5,CA,2003,6
93,5,CO,529,8
93,5,CT,758,9
93,5,DC,4679,11
93,5,DE,12141,10
93,5,FL,603,12
93,5,GA,704,13
93,5,GU,8538,14
93,5,HI,4242,15
93,5,IA,3290,19
93,5,ID,2231,16
93,5,IL,1740,17
93,5,IN,3070,18
93,5,KS,949,20
93,5,KY,3231,21
93,5,LA,4579,22
93,5,MA,2025,25
93,5,MD,2975,24
93,5,ME,6706,23
93,5,MI,4469,26
93,5,MN,582,27
93,5,MO,981,29
93,5,MS,1176,28
93,5,MT,698,30
93,5,NC,2429,37
93,5,ND,2286,38
93,5,NE,5799,31
93,5,NH,13644,33
93,5,NJ,5186,34
93,5,NM,497,35
93,5,NV,1026,32
93,5,NY,8505,36
93,5,OH,10575,39
93,5,OK,792,40
93,5,OR,2545,41
93,5,PA,551,42
93,5,RI,11023,44
93,5,SC,895,45
93,5,SD,397,46
93,5,TN,4242,47
93,5,TX,3345,48
93,5,UT,1674,49
93,5,VA,286,51
93,5,VT,3596,50
93,6,3,2596,3
93,6,7,2211,7
93,6,43,4038,43
93,6,AK,215,2
93,6,AL,3109,1
93,6,AR,17145,5
93,6,AZ,1979,4
93,6,CA,1938,6
93,6,CO,522,8
93,6,CT,716,9
93,6,DC,4375,11
93,6,DE,11340,10
93,6,FL,627,12
93,6,GA,618,13
93,6,GU,8118,14
93,6,HI,4045,15
93,6,IA,3051,19
93,6,ID,2157,16
93,6,IL,1790,17
93,6,IN,2725,18
93,6,KS,920,20
93,6,KY,3107,21
93,6,LA,4319,22
93,6,MA,2025,25
93,6,MD,2804,24
93,6,ME,6406,23
93,6,MI,4288,26
93,6,MN,587,27
93,6,MO,922,29
93,6,MS,1171,28
93,6,MT,660,30
93,6,NC,2512,37
93,6,ND,2192,38
93,6,NE,5476,31
93,6,NH,13294,33
93,6,NJ,4832,34
93,6,NM,522,35
93,6,NV,855,32
93,6,NY,7999,36
93,6,OH,9692,39
93,6,OK,741,40
93,6,OR,2343,41
93,6,PA,533,42
93,6,RI,10556,44
93,6,SC,830,45
93,6,SD,369,46
93,6,TN,3876,47
93,6,TX,3029,48
93,6,UT,1596,49
93,6,VA,261,51
93,6,VT,3498,50
93,7,3,2621,3
93,7,7,2317,7
93,7,43,4087,43
93,7,AK,230,2
93,7,AL,3292,1
93,7,AR,17520,5
93,7,AZ,2178,4
93,7,CA,1913,6
93,7,CO,492,8
93,7,CT,769,9
93,7,DC,4504,11
93,7,DE,11541,10
93,7,FL,573,12
93,7,GA,650,13
93,7,GU,8258,14
93,7,HI,4195,15
93,7,IA,3185,19
93,7,ID,2173,16
93,7,IL,1785,17
93,7,IN,2844,18
93,7,KS,971,20
93,7,KY,3281,21
93,7,LA,4446,22
93,7,MA,2143,25
93,7,MD,2811,24
93,7,ME,6700,23
93,7,MI,4408,26
93,7,MN,616,27
93,7,MO,907,29
93,7,MS,1215,28
93,7,MT,751,30
93,7,NC,2506,37
93,7,ND,2224,38
93,7,NE,5797,31
93,7,NH,14210,33
93,7,NJ,4949,34
93,7,NM,487,35
93,7,NV,890,32
93,7,NY,8087,36
93,7,OH,10206,39
93,7,OK,832,40
93,7,OR,2552,41
93,7,PA,509,42
93,7,RI,10912,44
93,7,SC,858,45
93,7,SD,423,46
93,7,TN,4182,47
93,7,TX,3035,48
93,7,UT,1707,49
93,7,VA,290,51
93,7,VT,3373,50
93,8,3,2566,3
93,8,7,2241,7
93,8,43,3947,43
93,8,AK,189,2
93,8,AL,3164,1
93,8,AR,17373,5
93,8,AZ,2050,4
93,8,CA,1827,6
93,8,CO,501,8
93,8,CT,703,9
93,8,DC,4293,11
93,8,DE,11162,10
93,8,FL,617,12
93,8,GA,651,13
93,8,GU,8305,14
93,8,HI,4224,15
93,8,IA,3217,19
93,8,ID,2187,16
93,8,IL,1793,17
93,8,IN,2821,18
93,8,KS,887,20
93,8,KY,3140,21
93,8,LA,4344,22
93,8,MA,2016,25
93,8,MD,2980,24
93,8,ME,6409,23
93,8,MI,4205,26
93,8,MN,592,27
93,8,MO,929,29
93,8,MS,1246,28
93,8,MT,671,30
93,8,NC,2477,37
93,8,ND,2156,38
93,8,NE,5413,31
93,8,NH,12880,33
93,8,NJ,4864,34
93,8,NM,527,35
93,8,NV,882,32
93,8,NY,8025,36
93,8,OH,9704,39
93,8,OK,782,40
93,8,OR,2390,41
93,8,PA,557,42
93,8,RI,10695,44
93,8,SC,862,45
93,8,SD,399,46
93,8,TN,4026,47
93,8,TX,3223,48
93,8,UT,1561,49
93,8,VA,274,51
93,8,VT,3585,50
93,9,3,2445,3
93,9,7,2211,7
93,9,43,3890,43
93,9,AK,191,2
93,9,AL,3110,1
93,9,AR,16966,5
93,9,AZ,1983,4
93,9,CA,1918,6
93,9,CO,476,8
93,9,CT,677,9
93,9,DC,4340,11
93,9,DE,11138,10
93,9,FL,584,12
93,9,GA,657,13
93,9,GU,8086,14
93,9,HI,4103,15
93,9,IA,3081,19
93,9,ID,2141,16
93,9,IL,1778,17
93,9,IN,2788,18
93,9,KS,882,20
93,9,KY,2926,21
93,9,LA,4124,22
93,9,MA,1952,25
93,9,MD,2982,24
93,9,ME,6234,23
93,9,MI,4277,26
93,9,MN,617,27
93,9,MO,888,29
93,9,MS,1283,28
93,9,MT,684,30
93,9,NC,2374,37
93,9,ND,2139,38
93,9,NE,5329,31
93,9,NH,12979,33
93,9,NJ,4706,34
93,9,NM,468,35
93,9,NV,899,32
93,9,NY,7936,36
93,9,OH,9569,39
93,9,OK,703,40
93,9,OR,2477,41
93,9,PA,587,42
93,9,RI,10299,44
93,9,SC,792,45
93,9,SD,379,46
93,9,TN,3753,47
93,9,TX,3073,48
